OrderID,OrderDate,CustomerName,CustomerEmail,Country,City,ProductName,Category,Quantity,UnitPrice,Total,Currency,PaymentMethod,DeliveryDate,DeliveryStatus,Notes,CombinedField
,2024-12-10,احمد محمد,ahmed[at]gmail[dot]com,EGY, ,Lap-top,Laptop,1,USD 100,10000,,,04-12-2025,Delivered,urgent,Order#None | Customer: احمد محمد | Product: Lap-top | Price: USD 100
5410.0,02-12-2024,Ahmed محمد,,UAE,Alex,Laptop,accessory,Two,EGP,,USD,Credit Card,invalid,,,Order#5410 | Customer: Ahmed محمد | Product: Laptop | Price: EGP
,26/11/2024,Ahmed محمد,invalid_email,KSA,Cairo,,,,2500,,USD 300,,2025-03-13,lost,...,Order#None | Customer: Ahmed محمد | Product: None | Price: 2500
9961.0,invalid,Ahmed محمد,HUGHESKAREN@BARNES-RICHARDSON.ORG,,alex,Laptop,Accessories,Two,USD 100,,Ten Thousand Egyptian Pounds,pay on delevery,02-09-2024,,urgent,Order#9961 | Customer: Ahmed محمد | Product: Laptop | Price: USD 100
,07-25-2024,Ahmed محمد,johnsontara@hicks-romero.biz,uae, ,HEADPHONES,HEADPHONES,1,2500,wrong,USD,,,pending,...,Order#None | Customer: Ahmed محمد | Product: HEADPHONES | Price: 2500
,invalid,احمد محمد,#######@hotmail.com,ksa,,IPHONE,Mobile,three,1000,wrong,usd,Credit Card,03-01-2024,Delivered,العميل طلب الغاء,Order#None | Customer: احمد محمد | Product: IPHONE | Price: 1000
,05/07/2023,AHMED MOHAMED,TIFFANYHENRY@HOTMAIL.COM,ksa,Cairo,Lap-top,Accessories,1,two thousand,wrong,USD 300,Credit Card,,lost,XX,Order#None | Customer: AHMED MOHAMED | Product: Lap-top | Price: two thousand
7224.0,24/04/2025,,#######@hotmail.com,KSA,cairo,iPhone,Mobile,3,EGP,,usd,pay on delevery,2035-01-01,,تحقق,Order#7224 | Customer:  | Product: iPhone | Price: EGP
,2025-07-01,,#######@hotmail.com,مصر,Alex,Lap-top,Accessories,Two,2500 جنيه,10000,Ten Thousand Egyptian Pounds,,2035-01-01,delivered,تحقق,Order#None | Customer:  | Product: Lap-top | Price: 2500 جنيه
7235.0,2025-05-11,Ahmed محمد,invalid_email,UAE,cairo,HEADPHONES,accessory,3,,,,cash,05-22-2024,,,Order#7235 | Customer: Ahmed محمد | Product: HEADPHONES | Price: 
2661.0,invalid,Ahmed محمد,stonejoseph@hotmail.com,,,iPhone,mobile,3,,wrong,EGP,paypal,,delivered,...,Order#2661 | Customer: Ahmed محمد | Product: iPhone | Price: 
3620.0,23/01/2024,Ahmed محمد,invalid_email,Egypt,,Headphones,,three,2500 جنيه,,USD,Credit Card,2025-06-16,,urgent,Order#3620 | Customer: Ahmed محمد | Product: Headphones | Price: 2500 جنيه
,2035-01-01,Mark Foley,NICOLECARDENAS@GMAIL.COM,EGY,alex,I-phone,Accessories,2,2500,,EUR,Credit Card,,lost,,Order#None | Customer: Mark Foley | Product: I-phone | Price: 2500
,,احمد محمد,,EG,Dubai,Headphones,mobile,1,1500,wrong,,paypal,08-13-2023,Pending,,Order#None | Customer: احمد محمد | Product: Headphones | Price: 1500
,2035-01-01,,invalid_email, , ,Laptop,Laptop,2,,,EGP,paypal,,,العميل طلب الغاء,Order#None | Customer:  | Product: Laptop | Price: None
4370.0,,,,uae, ,I-phone,accessory,Two,2500 جنيه,5000,USD,Credit Card,09/04/2025,,...,Order#4370 | Customer:  | Product: I-phone | Price: 2500 جنيه
8616.0,2035-01-01,أحمـــد    محمد,invalid_email,Egypt,Alex,Headphones,Headphones,2,3000,,Ten Thousand Egyptian Pounds,,18/07/2023,lost,,Order#8616 | Customer: أحمـــد    محمد | Product: Headphones | Price: 3000
5694.0,06-07-2025,Ahmed محمد,invalid_email,UAE,Alex,IPHONE,Laptop,3,,wrong,EGP,,22/10/2024,Pending,العميل طلب الغاء,Order#5694 | Customer: Ahmed محمد | Product: IPHONE | Price: None
,2023-11-11,Ahmed محمد,johnathanfox@...,EG, ,IPHONE,IPHONE,three,1500,wrong,USD 300,paypal,26/06/2024,Pending,urgent,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: 1500
9571.0,2025-01-07,,andrewstein@...,مصر,Cairo,I-phone,I-phone,,USD 100,,USD 300,cash,12-06-2024,Pending,...,Order#9571 | Customer: None | Product: I-phone | Price: USD 100
8032.0,2035-01-01,Ahmed محمد,BRIDGETALEXANDER@LAWSON.COM,مصر,cairo,iPhone,,,USD 100,,USD 300,cash,11-24-2023,pending,,Order#8032 | Customer: Ahmed محمد | Product: iPhone | Price: USD 100
5651.0,20/08/2023,,,KSA, ,iPhone,mobile,1,EGP,wrong,جنيه,Credit Card,01-13-2024,,,Order#5651 | Customer: None | Product: iPhone | Price: EGP
,invalid,AHMED MOHAMED,invalid_email,uae,,Laptop,Laptop,1,,,usd,cash,19/05/2025,,,Order#None | Customer: AHMED MOHAMED | Product: Laptop | Price: None
8137.0,2035-01-01,احمد محمد,,EGY,Cairo,I-phone,Accessories,three,,10000,Ten Thousand Egyptian Pounds,Credit Card,2025-06-15,delivered,XX,Order#8137 | Customer: احمد محمد | Product: I-phone | Price: 
,,,ahmed[at]gmail[dot]com,Egypt,alex,I-phone,,3,2500,10000,USD,pay on delevery,,Pending,,Order#None | Customer:  | Product: I-phone | Price: 2500
1951.0,,AHMED MOHAMED,johnstonstephanie@yahoo.com,EGY,Alex,iph0ne,iph0ne,,1500,,USD 300,,12-16-2023,Delivered,,Order#1951 | Customer: AHMED MOHAMED | Product: iph0ne | Price: 1500
6922.0,12/01/2025,أحمـــد    محمد,ahmed[at]gmail[dot]com, ,cairo,,accessory,three,,,,Credit Card,2024-04-18,Pending,,Order#6922 | Customer: أحمـــد    محمد | Product: None | Price: None
1334.0,invalid,AHMED MOHAMED,,EG,Cairo,Lap-top,accessory,1,,,EUR,paypal,,lost,تحقق,Order#1334 | Customer: AHMED MOHAMED | Product: Lap-top | Price: None
,01/09/2024,Jeffrey Guzman,jalexander@hotmail.com,UAE,Cairo,,Laptop,,2500,5000,usd,,invalid,Pending,XX,Order#None | Customer: Jeffrey Guzman | Product: None | Price: 2500
,,,,,Cairo,Lap-top,,3,3000,wrong,USD 300,cash,,lost,XX,Order#None | Customer: None | Product: Lap-top | Price: 3000
6862.0,invalid,Paul Jones,,Egypt,Alex,I-phone,Mobile,Two,USD 100,,usd,Credit Card,,,,Order#6862 | Customer: Paul Jones | Product: I-phone | Price: USD 100
4133.0,2035-01-01,,#######@hotmail.com,UAE,Cairo,Laptop,Mobile,1,2500 جنيه,5000,EUR,Credit Card,09-11-2024,lost,urgent,Order#4133 | Customer: None | Product: Laptop | Price: 2500 جنيه
,invalid,,ravenstevens@..., ,alex,HEADPHONES,mobile,3,EGP,,USD 300,cash,12-16-2024,,urgent,Order#None | Customer: None | Product: HEADPHONES | Price: EGP
6559.0,,,PGUERRA@HOTMAIL.COM,EGY,cairo,IPHONE,Laptop,3,2500,5000,,Credit Card,2035-01-01,Pending,تحقق,Order#6559 | Customer:  | Product: IPHONE | Price: 2500
3902.0,25/09/2024,احمد محمد,brian68@...,uae, ,iph0ne,Accessories,1,3000,10000,Ten Thousand Egyptian Pounds,pay on delevery,,pending,XX,Order#3902 | Customer: احمد محمد | Product: iph0ne | Price: 3000
,,Ahmed محمد,,ksa,Cairo,,Accessories,,USD 100,wrong,usd,paypal,2035-01-01,,XX,Order#None | Customer: Ahmed محمد | Product: None | Price: USD 100
9252.0,04-20-2025,احمد محمد,ahmed[at]gmail[dot]com,KSA,Dubai,Laptop,Mobile,three,,,USD,,,Pending,urgent,Order#9252 | Customer: احمد محمد | Product: Laptop | Price: None
,03-04-2025,أحمـــد    محمد,barbara20@...,Egypt,Alex,I-phone,Accessories,2,USD 100,5000,USD,cash,,delivered,تحقق,Order#None | Customer: أحمـــد    محمد | Product: I-phone | Price: USD 100
1936.0,07-19-2023,Ahmed محمد,,مصر, ,iph0ne,accessory,1,,,EGP,,22/03/2024,Pending,,Order#1936 | Customer: Ahmed محمد | Product: iph0ne | Price: 
,07/05/2025,,shelleystephens@...,EG,Cairo,IPHONE,Accessories,1,1000,,Ten Thousand Egyptian Pounds,paypal,,lost,تحقق,Order#None | Customer: None | Product: IPHONE | Price: 1000
7125.0,,احمد محمد,,uae,Alex,IPHONE,Laptop,,1000,wrong,جنيه,cash,invalid,,XX,Order#7125 | Customer: احمد محمد | Product: IPHONE | Price: 1000
2205.0,invalid,احمد محمد,ahmed[at]gmail[dot]com, ,alex,iPhone,mobile,,USD 100,5000,,,07/06/2024,lost,urgent,Order#2205 | Customer: احمد محمد | Product: iPhone | Price: USD 100
3438.0,,Eric Jones,, ,Dubai,Laptop,,Two,EGP,,,Credit Card,2024-04-23,delivered,,Order#3438 | Customer: Eric Jones | Product: Laptop | Price: EGP
8737.0,03-03-2024,,, , ,iph0ne,,three,,,EUR,cash,,Pending,urgent,Order#8737 | Customer: None | Product: iph0ne | Price: None
4940.0,,أحمـــد    محمد,,Egypt, ,IPHONE,mobile,1,two thousand,wrong,USD 300,Credit Card,2024-03-28,lost,XX,Order#4940 | Customer: أحمـــد    محمد | Product: IPHONE | Price: two thousand
,,أحمـــد    محمد,youngkelly@hotmail.com,ksa,,iPhone,iPhone,,EGP,,Ten Thousand Egyptian Pounds,,,pending,,Order#None | Customer: أحمـــد    محمد | Product: iPhone | Price: EGP
1196.0,03-14-2024,Ahmed محمد,scott66@...,egypt, ,Laptop,accessory,,two thousand,5000,EGP,pay on delevery,06/09/2023,Pending,,Order#1196 | Customer: Ahmed محمد | Product: Laptop | Price: two thousand
2320.0,15/04/2025,أحمـــد    محمد,#######@hotmail.com,KSA,alex,,,,,5000,EGP,pay on delevery,22/03/2024,pending,,Order#2320 | Customer: أحمـــد    محمد | Product: None | Price: None
2178.0,2023-07-17,,carlward@gmail.com,egypt,Dubai,HEADPHONES,,Two,2500,wrong,USD 300,paypal,,delivered,...,Order#2178 | Customer:  | Product: HEADPHONES | Price: 2500
7229.0,15/07/2023,Johnny Hill,cassandrayoder@gmail.com, ,Dubai,Headphones,Mobile,2,1000,,usd,cash,05/07/2024,delivered,urgent,Order#7229 | Customer: Johnny Hill | Product: Headphones | Price: 1000
,,أحمـــد    محمد,,ksa,,I-phone,Laptop,2,3000,5000,EUR,,2024-04-23,pending,,Order#None | Customer: أحمـــد    محمد | Product: I-phone | Price: 3000
8531.0,,,,Egypt,cairo,Laptop,Accessories,,EGP,,USD 300,pay on delevery,09-11-2023,lost,...,Order#8531 | Customer: None | Product: Laptop | Price: EGP
3105.0,23/02/2025,,,egypt,cairo,Headphones,Laptop,1,3000,,,paypal,23/06/2024,,تحقق,Order#3105 | Customer: None | Product: Headphones | Price: 3000
,11/03/2024,,ALEXANDERSMITH@YAHOO.COM,Egypt,Dubai,Lap-top,,3,3000,5000,,cash,11/03/2025,,العميل طلب الغاء,Order#None | Customer: None | Product: Lap-top | Price: 3000
1809.0,02/09/2024,احمد محمد,salinasdenise@...,EG,,iPhone,iPhone,1,two thousand,wrong,,cash,2024-05-29,,,Order#1809 | Customer: احمد محمد | Product: iPhone | Price: two thousand
9005.0,2025-01-12,,#######@hotmail.com,egypt,Alex,Laptop,accessory,2,EGP,5000,Ten Thousand Egyptian Pounds,cash,05/11/2023,Delivered,,Order#9005 | Customer: None | Product: Laptop | Price: EGP
,2024-03-10,AHMED MOHAMED,invalid_email,Egypt,cairo,I-phone,I-phone,Two,2500 جنيه,5000,USD 300,pay on delevery,,,,Order#None | Customer: AHMED MOHAMED | Product: I-phone | Price: 2500 جنيه
5650.0,2035-01-01,احمد محمد,ahmed[at]gmail[dot]com,UAE,cairo,iph0ne,mobile,1,USD 100,,,pay on delevery,11/10/2023,pending,,Order#5650 | Customer: احمد محمد | Product: iph0ne | Price: USD 100
1953.0,,احمد محمد,invalid_email,ksa,cairo,Laptop,accessory,three,EGP,10000,usd,cash,invalid,,,Order#1953 | Customer: احمد محمد | Product: Laptop | Price: EGP
,invalid,Chris Carlson,joneseric@webb.com,Egypt,,,Accessories,1,,10000,Ten Thousand Egyptian Pounds,,2035-01-01,,,Order#None | Customer: Chris Carlson | Product: None | Price: 
,invalid,AHMED MOHAMED,eturner@yahoo.com,egypt,cairo,iPhone,Laptop,2,2500,10000,Ten Thousand Egyptian Pounds,paypal,2035-01-01,,urgent,Order#None | Customer: AHMED MOHAMED | Product: iPhone | Price: 2500
4952.0,,Ahmed محمد,ahmed[at]gmail[dot]com, ,,,accessory,Two,,,USD 300,Credit Card,10-16-2024,,,Order#4952 | Customer: Ahmed محمد | Product: None | Price: None
1533.0,2035-01-01,AHMED MOHAMED,,Egypt,Dubai,I-phone,I-phone,three,,,USD 300,,invalid,lost,تحقق,Order#1533 | Customer: AHMED MOHAMED | Product: I-phone | Price: None
,2035-01-01,Dr. Mark Robinson,ahmed[at]gmail[dot]com,مصر,Dubai,IPHONE,Laptop,3,EGP,,USD,Credit Card,,Pending,XX,Order#None | Customer: Dr. Mark Robinson | Product: IPHONE | Price: EGP
7494.0,2035-01-01,احمد محمد,brennanchristine@..., , ,Headphones,mobile,Two,3000,,EGP,,,pending,العميل طلب الغاء,Order#7494 | Customer: احمد محمد | Product: Headphones | Price: 3000
1161.0,05-15-2025,AHMED MOHAMED,vhill@daugherty-anderson.com, ,alex,iph0ne,iph0ne,3,1500,10000,,pay on delevery,21/06/2025,lost,العميل طلب الغاء,Order#1161 | Customer: AHMED MOHAMED | Product: iph0ne | Price: 1500
,01-21-2025,أحمـــد    محمد,,ksa,Alex,Laptop,,2,,10000,usd,Credit Card,,Delivered,...,Order#None | Customer: أحمـــد    محمد | Product: Laptop | Price: 
8680.0,04-07-2025,Thomas Mason,,مصر,,Lap-top,Mobile,2,,wrong,USD 300,pay on delevery,,Pending,,Order#8680 | Customer: Thomas Mason | Product: Lap-top | Price: 
6475.0,2035-01-01,,#######@hotmail.com, ,alex,Headphones,Accessories,1,1000,wrong,USD,Credit Card,2035-01-01,Delivered,,Order#6475 | Customer:  | Product: Headphones | Price: 1000
,,,WALTONWALTER@REID.NET,ksa,Dubai,,Laptop,Two,2500,10000,USD 300,,08/03/2025,lost,,Order#None | Customer: None | Product: None | Price: 2500
3976.0,invalid,احمد محمد,invalid_email,uae,Alex,HEADPHONES,Laptop,3,,10000,جنيه,cash,invalid,delivered,,Order#3976 | Customer: احمد محمد | Product: HEADPHONES | Price: 
4796.0,25/06/2024,احمد محمد,invalid_email,EG,Alex,HEADPHONES,HEADPHONES,Two,1000,5000,EUR,,2023-08-08,delivered,,Order#4796 | Customer: احمد محمد | Product: HEADPHONES | Price: 1000
,02-03-2025,,#######@hotmail.com,EGY,Cairo,Lap-top,mobile,3,2500 جنيه,5000,usd,,08-03-2024,,العميل طلب الغاء,Order#None | Customer:  | Product: Lap-top | Price: 2500 جنيه
,02/03/2024,احمد محمد,vmoss@yahoo.com,UAE,,iPhone,accessory,3,EGP,5000,Ten Thousand Egyptian Pounds,paypal,23/06/2024,Delivered,,Order#None | Customer: احمد محمد | Product: iPhone | Price: EGP
,,Hannah Kennedy,, ,Cairo,,,,,10000,USD,,2035-01-01,pending,,Order#None | Customer: Hannah Kennedy | Product: None | Price: None
,,AHMED MOHAMED,,Egypt,Cairo,Laptop,Accessories,Two,,,جنيه,paypal,invalid,delivered,,Order#None | Customer: AHMED MOHAMED | Product: Laptop | Price: 
7477.0,,Daniel Adams,petercampbell@brown.net,EG,alex,IPHONE,IPHONE,three,1000,5000,Ten Thousand Egyptian Pounds,cash,2035-01-01,,,Order#7477 | Customer: Daniel Adams | Product: IPHONE | Price: 1000
,2023-11-27,,,KSA,Alex,,Laptop,1,2500,,,Credit Card,invalid,,,Order#None | Customer:  | Product: None | Price: 2500
8885.0,,Ahmed محمد,#######@hotmail.com,UAE,cairo,,Mobile,3,1000,,USD 300,pay on delevery,2035-01-01,Delivered,,Order#8885 | Customer: Ahmed محمد | Product: None | Price: 1000
,,Ahmed محمد,,مصر,Dubai,,accessory,,2500,10000,EGP,,,delivered,XX,Order#None | Customer: Ahmed محمد | Product: None | Price: 2500
9970.0,2035-01-01,أحمـــد    محمد,browntravis@gmail.com,EG, ,iph0ne,iph0ne,3,2500,,USD 300,Credit Card,19/01/2025,,...,Order#9970 | Customer: أحمـــد    محمد | Product: iph0ne | Price: 2500
,06-18-2025,AHMED MOHAMED,joshua07@hotmail.com,Egypt, ,iph0ne,,3,EGP,,usd,cash,2023-08-11,pending,,Order#None | Customer: AHMED MOHAMED | Product: iph0ne | Price: EGP
,20/09/2024,Ahmed محمد,,UAE,Cairo,IPHONE,accessory,1,2500,5000,EGP,,,Delivered,...,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: 2500
,,أحمـــد    محمد,,Egypt,alex,IPHONE,mobile,,2500,,,paypal,2023-11-04,Delivered,العميل طلب الغاء,Order#None | Customer: أحمـــد    محمد | Product: IPHONE | Price: 2500
,invalid,AHMED MOHAMED,,ksa,alex,Headphones,accessory,Two,3000,10000,USD,pay on delevery,,delivered,...,Order#None | Customer: AHMED MOHAMED | Product: Headphones | Price: 3000
7203.0,invalid,Ahmed محمد,ahmed[at]gmail[dot]com,ksa, ,Laptop,,Two,,,Ten Thousand Egyptian Pounds,,,Pending,urgent,Order#7203 | Customer: Ahmed محمد | Product: Laptop | Price: 
,2025-06-09,,,UAE, ,iPhone,Laptop,Two,two thousand,5000,EUR,,11/02/2025,Delivered,تحقق,Order#None | Customer: None | Product: iPhone | Price: two thousand
2833.0,,,davidking@hotmail.com,Egypt,cairo,HEADPHONES,Accessories,Two,,wrong,جنيه,,2035-01-01,Delivered,urgent,Order#2833 | Customer:  | Product: HEADPHONES | Price: None
3240.0,,أحمـــد    محمد,vstanley@...,egypt,cairo,Laptop,Laptop,2,,,Ten Thousand Egyptian Pounds,paypal,05-20-2024,,,Order#3240 | Customer: أحمـــد    محمد | Product: Laptop | Price: 
,2035-01-01,Ahmed محمد,invalid_email,Egypt,,iPhone,,3,1000,,usd,cash,,lost,XX,Order#None | Customer: Ahmed محمد | Product: iPhone | Price: 1000
1157.0,invalid,AHMED MOHAMED,,KSA,alex,,Accessories,three,USD 100,,,,02-03-2025,,,Order#1157 | Customer: AHMED MOHAMED | Product: None | Price: USD 100
,,Jerry Nguyen,,uae,cairo,Lap-top,mobile,3,1500,,USD,cash,invalid,Delivered,,Order#None | Customer: Jerry Nguyen | Product: Lap-top | Price: 1500
,,AHMED MOHAMED,invalid_email,egypt,,iPhone,,,2500 جنيه,wrong,EUR,,2023-12-29,,...,Order#None | Customer: AHMED MOHAMED | Product: iPhone | Price: 2500 جنيه
,2023-09-24,,,,Dubai,Laptop,accessory,Two,,10000,EGP,pay on delevery,invalid,,تحقق,Order#None | Customer:  | Product: Laptop | Price: None
2814.0,,,ahmed[at]gmail[dot]com,EG, ,Laptop,Laptop,three,2500 جنيه,,Ten Thousand Egyptian Pounds,Credit Card,09-01-2023,Delivered,تحقق,Order#2814 | Customer: None | Product: Laptop | Price: 2500 جنيه
6584.0,,AHMED MOHAMED,ahmed[at]gmail[dot]com,uae, ,iPhone,Mobile,Two,2500,wrong,usd,,17/05/2025,,,Order#6584 | Customer: AHMED MOHAMED | Product: iPhone | Price: 2500
3435.0,invalid,Gerald Jackson,ahmed[at]gmail[dot]com,,Dubai,IPHONE,Laptop,3,,,EGP,,invalid,lost,,Order#3435 | Customer: Gerald Jackson | Product: IPHONE | Price: None
,14/02/2025,Ahmed محمد,#######@hotmail.com, , ,iPhone,Laptop,Two,1500,5000,EUR,paypal,,lost,,Order#None | Customer: Ahmed محمد | Product: iPhone | Price: 1500
5872.0,invalid,Andrew Watkins,ahmed[at]gmail[dot]com,Egypt, ,iph0ne,accessory,three,1500,10000,USD 300,paypal,,delivered,,Order#5872 | Customer: Andrew Watkins | Product: iph0ne | Price: 1500
8303.0,invalid,AHMED MOHAMED,invalid_email,egypt,cairo,Lap-top,Mobile,1,two thousand,wrong,,paypal,,,العميل طلب الغاء,Order#8303 | Customer: AHMED MOHAMED | Product: Lap-top | Price: two thousand
8981.0,2024-11-26,,ronaldlewis@hotmail.com, ,Dubai,Laptop,Laptop,,two thousand,wrong,USD,,invalid,delivered,تحقق,Order#8981 | Customer:  | Product: Laptop | Price: two thousand
3492.0,,Whitney Scott,mark76@...,EG, ,iPhone,Accessories,2,,,EUR,pay on delevery,2023-12-02,Delivered,,Order#3492 | Customer: Whitney Scott | Product: iPhone | Price: 
4367.0,15/08/2023,أحمـــد    محمد,whill@...,, ,Laptop,,,2500,10000,Ten Thousand Egyptian Pounds,pay on delevery,,Delivered,العميل طلب الغاء,Order#4367 | Customer: أحمـــد    محمد | Product: Laptop | Price: 2500
,13/08/2024,احمد محمد,JANETTHOMAS@GARRETT.COM,KSA,Dubai,Laptop,,,,wrong,USD 300,paypal,2024-02-13,Pending,XX,Order#None | Customer: احمد محمد | Product: Laptop | Price: None
4224.0,04-23-2025,احمد محمد,foxfrank@wilson-thomas.com,EG,,Laptop,Accessories,1,1000,wrong,,paypal,,delivered,,Order#4224 | Customer: احمد محمد | Product: Laptop | Price: 1000
,26/12/2023,احمد محمد,ahmed[at]gmail[dot]com,Egypt,Dubai,HEADPHONES,Accessories,1,,,usd,cash,,pending,...,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: 
,,AHMED MOHAMED,millerjoseph@davis.com,EG,Alex,Headphones,Headphones,three,,,USD,pay on delevery,22/09/2023,delivered,...,Order#None | Customer: AHMED MOHAMED | Product: Headphones | Price: None
,invalid,أحمـــد    محمد,nwright@...,ksa,alex,Headphones,Mobile,three,two thousand,5000,,,12-23-2023,Pending,...,Order#None | Customer: أحمـــد    محمد | Product: Headphones | Price: two thousand
6369.0,27/01/2025,,,KSA,Cairo,,Mobile,1,,,,pay on delevery,2023-11-21,pending,تحقق,Order#6369 | Customer: None | Product: None | Price: 
,2035-01-01,احمد محمد,invalid_email,uae,Dubai,HEADPHONES,mobile,three,EGP,,EGP,,13/08/2023,pending,تحقق,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: EGP
8784.0,,احمد محمد,,KSA,Cairo,iPhone,accessory,2,,10000,Ten Thousand Egyptian Pounds,Credit Card,2035-01-01,,,Order#8784 | Customer: احمد محمد | Product: iPhone | Price: None
6255.0,2025-06-01,أحمـــد    محمد,jenniferhess@gmail.com,EGY, ,Laptop,Laptop,,two thousand,,EGP,Credit Card,01-24-2024,,XX,Order#6255 | Customer: أحمـــد    محمد | Product: Laptop | Price: two thousand
5484.0,,احمد محمد,ahmed[at]gmail[dot]com,KSA,Dubai,IPHONE,mobile,1,2500 جنيه,wrong,USD,pay on delevery,invalid,lost,,Order#5484 | Customer: احمد محمد | Product: IPHONE | Price: 2500 جنيه
,,,,UAE,Dubai,I-phone,Mobile,three,EGP,,USD 300,cash,,,,Order#None | Customer:  | Product: I-phone | Price: EGP
